ID,vehicles,persons,trips,CTFIP,ZONE_ID,,
13049,2,2,5,18089,9,,
13050,1,1,2.5,18089,9,,
13051,1,1,4,18089,9,,
13052,1,2,2,18089,9,,
13053,2,2,12,18089,9,,
13054,2,2,8,18089,9,,
13055,2,2,8,18089,9,,
13056,2,2,6.5,18089,9,,
13057,2,2,14,18089,9,,
13058,2,2,0,18089,9,,
13059,2,2,11,18089,9,,
13060,2,3,6.5,18089,9,,
13061,2,5,6,18089,9,,
13062,2,1,4,18089,9,,
13063,2,4,10,18089,9,,
13064,3,3,3.5,18089,9,,
13065,2,2,2,18089,9,,
13066,3,2,6,18089,9,,
13067,1,1,1,18089,9,,
13068,1,1,5.5,18089,9,,
13069,2,4,20,18089,9,,
13070,1,1,11,18089,9,,
13071,5,3,15,18089,9,,
13072,3,3,12,18089,9,,
13073,3,4,10,18089,9,,
13074,4,1,2,18089,9,,
13075,1,2,2.5,18089,9,,
13076,2,1,2,18089,9,,
13077,2,4,9,18089,9,,
13078,1,1,8,18089,9,,
13079,1,1,1,18089,9,,
13080,0,1,2,18089,9,,
13081,1,1,8,18089,9,,
13082,0,4,12.5,18089,9,,
13083,2,4,16,18089,9,,
13084,0,2,6,18089,9,,
13085,1,1,6,18089,9,,
13086,2,2,9,18089,9,,
13087,2,1,4,18089,9,,
13088,2,2,4,18089,9,,
13089,2,1,7,18089,9,,
13090,2,2,9,18089,9,,
13091,3,2,4,18089,9,,
13092,3,5,15,18089,9,,
13093,2,1,4,18089,9,,
13094,2,5,24.5,18089,9,,
13095,1,1,4,18089,9,,
13096,3,2,6,18089,9,,
13097,3,2,6,18089,9,,
13098,2,3,23.5,18089,9,,
13099,2,4,20,18089,9,,
13100,3,4,31,18089,9,,
13101,1,1,9,18089,9,,
13102,2,3,7,18089,9,,
13103,2,2,9,18089,9,,
13104,3,2,9,18089,9,,
13105,2,5,6.5,18089,9,,
13106,2,1,1,18089,9,,
13107,2,5,42,18089,9,,
13108,1,1,9,18089,9,,
13109,3,3,5,18089,9,,
13110,2,3,6,18089,9,,
13111,2,4,4,18089,9,,
13112,2,2,16,18089,9,,
13113,2,2,10,18089,9,,
13114,1,2,4,18089,9,,
13115,3,3,7,18089,9,,
13116,2,4,12,18089,9,,
13117,1,2,11,18089,9,,
13118,1,2,14,18089,9,,
13119,2,4,20,18089,9,,
13120,2,2,9.5,18089,9,,
13121,2,2,13,18089,9,,
13122,2,2,2,18089,9,,
13123,3,2,4,18089,9,,
13124,2,2,11.5,18089,9,,
13125,0,1,6,18089,9,,
13126,1,1,3.5,18089,9,,
13127,3,4,24,18089,9,,
13128,1,1,4,18089,9,,
13129,1,1,0,18089,9,,
13130,1,1,4,18089,9,,
13131,2,3,5,18089,9,,
13132,2,2,2,18089,9,,
13133,1,1,3,18089,9,,
13134,2,2,6,18089,9,,
13135,2,2,4.5,18089,9,,
13136,2,2,7,18089,9,,
13137,1,1,5,18089,9,,
13138,3,2,4,18089,9,,
13139,2,2,7,18089,9,,
13140,1,1,6,18089,9,,
13141,1,1,4,18089,9,,
13142,1,2,2,18089,9,,
13143,2,2,17,18089,9,,
13144,2,1,3,18089,9,,
13145,1,1,5,18089,9,,
13146,1,1,2,18089,9,,
13147,2,4,17,18089,9,,
13148,2,4,22,18089,9,,
13149,3,4,5,18089,9,,
13150,1,2,8,18089,9,,
13151,1,3,5,18089,9,,
13152,3,3,5,18089,9,,
13153,2,2,19.5,18089,9,,
13154,1,2,2,18089,9,,
13155,2,5,18,18089,9,,
13156,3,2,7,18089,9,,
13157,1,2,6,18089,9,,
13158,2,2,8,18089,9,,
13159,2,4,7,18089,9,,
13160,3,2,9,18089,9,,
13161,3,3,15,18089,9,,
13162,2,4,9,18089,9,,
13163,1,1,6,18089,9,,
13164,2,2,6,18089,9,,
13165,1,1,4,18089,9,,
13166,2,2,4,18089,9,,
13167,5,4,4,18089,9,,
13168,3,2,11,18089,9,,
13169,2,4,15.5,18089,9,,
13170,1,1,3,18089,9,,
13171,1,1,3,18089,9,,
13172,3,2,3,18089,9,,
13173,2,6,40,18089,9,,
13174,2,2,14,18089,9,,
13175,2,1,2,18089,9,,
13176,4,2,9,18089,9,,
13177,2,2,6,18089,9,,
13178,3,4,7,18089,9,,
13179,2,1,4,18089,9,,
13180,3,3,5,18089,9,,
13181,3,3,15.5,18089,9,,
13182,1,1,2,18089,9,,
13183,2,2,12,18089,9,,
13184,1,1,3,18089,9,,
13185,2,2,7,18089,9,,
13186,4,1,3,18089,9,,
13187,2,5,26.5,18089,9,,
13188,2,1,3,18089,9,,
13189,3,1,3.5,18089,9,,
13190,4,4,10,18089,9,,
13191,2,2,8,18089,9,,
13192,2,5,26,18089,9,,
13193,2,2,12.5,18089,9,,
13194,2,4,2,18089,9,,
13195,1,1,4,18089,9,,
13196,2,2,2,18089,9,,
13197,2,2,11,18089,9,,
13198,2,2,8,18089,9,,
13199,3,4,17,18089,9,,
13200,2,3,9.5,18089,9,,
13201,2,2,2,18089,9,,
13202,2,2,20,18089,9,,
13203,1,1,4.5,18089,9,,
13204,2,2,6,18089,9,,
13205,3,3,8,18089,9,,
13206,2,2,4,18089,9,,
13207,2,2,14,18089,9,,
13208,3,5,11,18089,9,,
13209,1,1,4,18089,9,,
13210,1,1,2,18089,9,,
13211,1,1,3,18089,9,,
13212,2,2,12,18089,9,,
13213,0,1,2,18089,9,,
13214,2,2,4.5,18089,9,,
13215,1,1,6,18089,9,,
13216,2,2,13,18089,9,,
13217,2,2,4,18089,9,,
13218,3,3,3.5,18089,9,,
13219,1,2,6,18089,9,,
13220,3,3,16,18089,9,,
13221,2,2,8,18089,9,,
13222,3,2,8,18089,9,,
13223,1,1,1,18089,9,,
13224,1,1,4.5,18089,9,,
13225,2,2,13,18089,9,,
13226,2,2,4,18089,9,,
13227,2,4,18.5,18089,9,,
13228,1,1,5,18089,9,,
13229,1,2,9,18089,9,,
13230,3,2,8,18089,9,,
13231,2,2,6.5,18089,9,,
13232,2,2,4,18089,9,,
13233,3,2,4,18089,9,,
13234,2,2,3,18089,9,,
13235,1,2,13,18089,9,,
13236,1,5,10,18089,9,,
13237,3,2,5,18089,9,,
13238,2,1,2,18089,9,,
13239,1,1,6,18089,9,,
13240,2,3,15.5,18089,9,,
13241,4,4,24.5,18089,9,,
13242,1,1,2,18089,9,,
13243,1,1,3,18089,9,,
13244,3,3,11,18089,9,,
13245,3,3,7,18089,9,,
13246,2,2,8,18089,9,,
13247,3,4,14,18089,9,,
13248,1,1,5.5,18089,9,,
13249,1,1,2.5,18089,9,,
13250,0,1,2,18089,9,,
13251,2,2,5,18089,9,,
13252,4,3,24,18089,9,,
13253,2,2,12,18089,9,,
13254,1,2,2,18089,9,,
13255,3,5,26,18089,9,,
13256,1,1,2,18089,9,,
13257,3,3,17.5,18089,9,,
13258,2,3,8.5,18089,9,,
13259,2,4,13,18089,9,,
13260,1,2,1,18089,9,,
13261,1,3,6,18089,9,,
13262,1,1,2,18089,9,,
13263,2,2,6,18089,9,,
13264,2,2,18,18089,9,,
13265,2,3,15,18089,9,,
13266,2,2,9,18089,9,,
13267,1,1,7,18089,9,,
13268,1,1,2,18089,9,,
13269,1,2,3,18089,9,,
13270,2,2,2.5,18089,9,,
13271,1,1,2,18089,9,,
13272,2,2,4,18089,9,,
13273,2,2,4,18089,9,,
13274,1,2,3,18089,9,,
13275,2,2,15.5,18089,9,,
13276,1,1,2.5,18089,9,,
13277,1,1,1,18089,9,,
13278,2,2,3,18089,9,,
13279,2,2,9,18089,9,,
13280,1,6,43,18089,9,,
13281,1,1,1,18089,9,,
13282,2,4,12,18089,9,,
13283,1,1,2.5,18089,9,,
13284,1,2,14,18089,9,,
13285,2,4,15,18089,9,,
13286,1,1,5.5,18089,9,,
13287,2,2,5.5,18089,9,,
13288,1,1,1,18089,9,,
13289,2,4,9,18089,9,,
13290,1,1,2,18089,9,,
13291,1,1,2,18089,9,,
13292,1,1,0,18089,9,,
13293,3,2,9,18089,9,,
13294,0,1,1.5,18089,9,,
13295,1,1,2,18089,9,,
13296,1,2,7,18089,9,,
13297,2,3,7,18089,9,,
13298,1,1,7,18089,9,,
13299,4,4,9.5,18089,9,,
13300,1,1,4,18091,10,,
13301,3,1,2,18091,10,,
13302,4,4,8,18091,10,,
13303,1,1,0,18091,10,,
13304,1,2,6,18091,10,,
13305,0,2,0,18091,10,,
13306,1,5,21,18091,10,,
13307,3,2,7,18091,10,,
13308,3,1,3,18091,10,,
13309,2,1,6,18091,10,,
13310,1,1,3,18091,10,,
13311,1,1,8,18091,10,,
13312,3,2,3,18091,10,,
13313,2,2,3,18091,10,,
13314,3,2,11,18091,10,,
13315,2,2,17,18091,10,,
13316,1,2,11,18091,10,,
13317,2,2,7,18091,10,,
13318,2,1,2.5,18091,10,,
13319,1,2,2,18091,10,,
13320,2,2,3,18091,10,,
13321,2,2,5.5,18091,10,,
13322,3,2,4.5,18091,10,,
13323,1,2,14,18091,10,,
13324,1,2,4.5,18091,10,,
13325,2,2,7.5,18091,10,,
13326,1,1,5,18091,10,,
13327,4,1,8,18091,10,,
13328,2,3,17.5,18091,10,,
13329,2,2,7.5,18091,10,,
13330,1,1,1,18091,10,,
13331,1,1,1.5,18091,10,,
13332,4,2,3.5,18091,10,,
13333,1,2,5,18091,10,,
13334,3,3,14,18091,10,,
13335,1,2,5,18091,10,,
13336,2,5,18,18091,10,,
13337,3,2,10.5,18091,10,,
13338,2,3,8,18091,10,,
13339,1,1,3,18091,10,,
13340,3,2,3.5,18091,10,,
13341,2,2,11,18091,10,,
13342,1,1,2,18091,10,,
13343,2,2,18,18127,11,,
13344,1,2,2,18127,11,,
13345,3,2,10,18127,11,,
13346,3,3,10,18127,11,,
13347,2,2,11,18127,11,,
13348,4,4,9,18127,11,,
13349,2,2,11,18127,11,,
13350,1,1,4,18089,9,,
13351,0,1,3,18089,9,,
13352,1,2,14.5,18089,9,,
13353,0,1,4,18089,9,,
13354,1,1,3,18089,9,,
13355,0,1,2,18089,9,,
13356,1,1,0,18089,9,,
13357,2,2,6,18089,9,,
13358,2,2,8,18089,9,,
13359,1,1,6.5,18089,9,,
13360,4,2,10.5,18089,9,,
13361,1,1,3,18089,9,,
13362,1,5,19,18089,9,,
13363,1,1,3.5,18089,9,,
13364,1,1,4,18089,9,,
13365,1,1,10,18089,9,,
13366,3,2,4.5,18089,9,,
13367,2,2,6,18089,9,,
13368,1,1,1,18089,9,,
13369,1,1,1,18089,9,,
13370,1,1,10,18089,9,,
13371,1,1,5,18089,9,,
13372,1,2,8,18089,9,,
13373,0,1,1,18089,9,,
13374,1,2,12,18089,9,,
13375,2,2,4,18089,9,,
13376,1,2,3,18089,9,,
13377,2,2,3,18089,9,,
13378,3,1,4.5,18089,9,,
13379,1,1,6,18089,9,,
13380,1,3,6.5,18089,9,,
13381,0,1,5,18089,9,,
13382,1,5,21,18089,9,,
13383,1,1,2,18089,9,,
13384,2,2,13,18089,9,,
13385,0,2,4,18089,9,,
13386,1,3,25,18089,9,,
13387,2,2,5.5,18089,9,,
13388,2,6,12,18089,9,,
13389,3,3,4,18089,9,,
13390,1,5,13,18089,9,,
13391,1,2,2.5,18089,9,,
13392,2,2,8,18089,9,,
13393,1,1,5,18089,9,,
13394,4,5,12,18089,9,,
13395,2,1,5,18089,9,,
13396,5,5,32,18089,9,,
13397,1,2,12,18089,9,,
13398,1,1,1,18089,9,,
13399,1,1,9.5,18089,9,,
13400,2,2,2,18089,9,,
13401,2,2,8,18089,9,,
13402,2,2,5,18089,9,,
13403,2,2,6,18089,9,,
13404,1,2,14,18089,9,,
13405,1,2,3.5,18089,9,,
13406,2,2,5.5,18089,9,,
13407,2,5,3,18089,9,,
13408,3,4,9,18089,9,,
13409,3,3,23,18089,9,,
13410,1,1,2,18089,9,,
13411,1,1,2,18089,9,,
13412,3,4,27,18089,9,,
13413,2,2,5,18127,11,,
13414,2,2,9,18127,11,,
13415,2,2,7,18127,11,,
13416,1,1,3.5,18127,11,,
13417,2,2,17,18127,11,,
13418,3,3,17,18127,11,,
13419,1,1,2,18127,11,,
13420,3,1,2,18127,11,,
13421,0,1,6,18127,11,,
13422,2,1,4,18127,11,,
13423,1,2,6,18127,11,,
13424,1,1,10,18127,11,,
13425,2,2,4,18127,11,,
13426,7,2,4,18127,11,,
13427,1,1,1,18127,11,,
13428,1,1,3,18127,11,,
13429,2,2,10,18127,11,,
13430,3,2,8,18127,11,,
13431,2,2,12,18127,11,,
13432,3,2,6,18127,11,,
13433,3,3,11,18127,11,,
13434,2,2,5,18127,11,,
13435,2,2,10,18127,11,,
13436,0,1,2,18127,11,,
13437,1,1,1,18127,11,,
13438,2,2,18,18127,11,,
13439,2,2,8,18127,11,,
13440,2,4,10,18127,11,,
13441,2,2,4,18127,11,,
13442,3,4,20,18127,11,,
13443,2,4,4,18127,11,,
13444,2,2,6.5,18127,11,,
13445,3,2,6,18127,11,,
13446,2,2,8,18127,11,,
13447,2,2,8.5,18127,11,,
13448,4,2,4,18127,11,,
13449,3,2,6,18127,11,,
13450,2,2,6,18127,11,,
13451,5,5,14,18127,11,,
13452,1,1,2,18127,11,,
13453,2,5,18,18127,11,,
13454,3,3,12,18127,11,,
13455,2,2,12.5,18127,11,,
13456,1,1,5.5,18089,9,,
13457,2,2,11,18089,9,,
13458,2,1,4,18089,9,,
13459,2,2,6,18089,9,,
13460,5,2,16,18089,9,,
13461,3,2,2,18089,9,,
13462,1,2,4,18089,9,,
13463,2,2,6,18089,9,,
13464,2,2,3,18089,9,,
13465,2,1,7,18089,9,,
13466,1,1,4,18089,9,,
13467,2,2,5,18089,9,,
13468,3,1,3.5,18089,9,,
13469,3,1,6,18089,9,,
13470,3,2,4,18089,9,,
13471,2,2,3.5,18089,9,,
13472,5,3,10,18089,9,,
13473,2,1,4,18089,9,,
13474,2,2,2.5,18089,9,,
13475,2,3,6,18089,9,,
13476,2,3,15,18089,9,,
13477,1,1,3.5,18089,9,,
13478,2,2,10,18089,9,,
13479,1,1,0,18089,9,,
13480,3,4,10,18089,9,,
13481,1,1,4,18089,9,,
13482,2,2,4.5,18089,9,,
13483,1,2,6,18089,9,,
13484,3,4,13,18089,9,,
13485,1,1,5.5,18089,9,,
13486,1,1,5,18089,9,,
13487,2,4,12.5,18089,9,,
13488,1,1,6,18089,9,,
13489,2,5,10,18089,9,,
13490,2,2,5,18089,9,,
13491,2,5,25,18089,9,,
13492,2,2,4,18089,9,,
13493,2,4,19,18089,9,,
13494,3,4,14,18089,9,,
13495,2,2,3,18089,9,,
13496,3,2,10.5,18089,9,,
13497,1,2,22,18089,9,,
13498,2,1,2,18089,9,,
13499,1,1,2,18089,9,,
13500,1,2,12,18089,9,,
13501,1,1,8,18089,9,,
13502,1,1,3.5,18089,9,,
13503,1,1,5,18089,9,,
13504,2,2,0,18089,9,,
13505,4,3,14,18089,9,,
13506,3,2,10,18089,9,,
13507,1,1,6.5,18089,9,,
13508,3,3,9,18089,9,,
13509,2,5,12,18089,9,,
13510,2,4,16.5,18089,9,,
13511,2,2,10.5,18089,9,,
13512,3,3,6,18089,9,,
13513,2,1,6,18089,9,,
13514,4,4,12,18089,9,,
13515,2,2,7.5,18089,9,,
13516,2,2,1,18089,9,,
13517,2,2,4.5,18089,9,,
13518,1,1,4,18089,9,,
13519,0,1,4,18089,9,,
13520,1,1,4,18089,9,,
13521,2,3,14,18089,9,,
13522,0,4,11,18089,9,,
13523,1,1,1,18089,9,,
13524,2,3,12,18089,9,,
13525,2,4,11,18089,9,,
13526,3,4,10,18089,9,,
13527,2,3,16,18089,9,,
13528,3,2,8,18089,9,,
13529,1,2,2,18089,9,,
13530,2,2,7.5,18089,9,,
13531,2,2,4,18089,9,,
13532,1,2,8.5,18089,9,,
13533,2,2,3.5,18089,9,,
13534,2,2,10,18089,9,,
13535,2,2,4,18089,9,,
13536,2,1,3,18089,9,,
13537,1,1,2,18089,9,,
13538,2,4,29,18089,9,,
13539,2,2,7,18089,9,,
13540,2,4,24,18089,9,,
13541,2,3,17,18089,9,,
13542,4,3,6,18089,9,,
13543,2,2,7,18089,9,,
13544,2,2,7.5,18089,9,,
13545,1,1,3,18089,9,,
13546,4,4,10,18089,9,,
13547,2,2,10,18089,9,,
13548,2,2,7,18089,9,,
13549,1,2,7.5,18089,9,,
13550,2,3,12,18089,9,,
13551,2,2,6,18089,9,,
13552,2,2,17,18089,9,,
13553,1,1,2,18089,9,,
13554,1,1,6,18089,9,,
13555,2,2,4,18089,9,,
13556,1,1,3.5,18089,9,,
13557,1,1,2.5,18089,9,,
13558,1,1,1.5,18089,9,,
13559,1,1,4.5,18089,9,,
13560,3,2,2,18089,9,,
13561,1,1,7,18089,9,,
13562,1,1,4,18089,9,,
13563,2,2,6,18089,9,,
13564,1,1,6,18089,9,,
13565,2,2,5,18089,9,,
13566,3,4,12,18089,9,,
13567,2,2,11,18089,9,,
13568,1,2,6,18089,9,,
13569,5,5,16,18089,9,,
13570,1,1,2,18089,9,,
13571,3,5,29,18089,9,,
13572,2,2,8,18089,9,,
13573,3,2,4,18089,9,,
13574,2,2,14,18089,9,,
13575,1,2,9,18089,9,,
13576,1,2,6,18089,9,,
13577,1,1,5,18089,9,,
13578,2,2,7,18089,9,,
13579,1,1,3.5,18089,9,,
13580,1,1,4,18089,9,,
13581,2,2,11,18089,9,,
13582,2,2,5,18089,9,,
13583,2,2,10,18089,9,,
13584,2,2,2.5,18089,9,,
13585,1,4,23.5,18089,9,,
13586,3,2,8,18089,9,,
13587,2,2,13,18089,9,,
13588,2,2,6,18089,9,,
13589,1,2,0,18089,9,,
13590,3,1,3,18089,9,,
13591,2,2,8,18089,9,,
13592,1,5,14,18089,9,,
13593,0,1,1.5,18089,9,,
13594,2,3,0,18089,9,,
13595,1,1,2,18089,9,,
13596,0,2,6,18089,9,,
13597,1,1,3,18089,9,,
13598,0,2,4,18089,9,,
13599,4,2,2.5,18089,9,,
13600,1,1,3,18089,9,,
13601,2,3,15,18089,9,,
13602,2,2,8,18089,9,,
13603,2,2,3,18089,9,,
13604,1,6,7,18089,9,,
13605,1,1,2,18089,9,,
13606,2,1,3,18089,9,,
13607,1,2,7,18089,9,,
13608,3,4,6.5,18089,9,,
13609,2,2,10,18089,9,,
13610,2,4,10,18089,9,,
13611,4,4,16.5,18089,9,,
13612,1,1,7,18089,9,,
13613,2,2,1.5,18089,9,,
13614,1,1,6,18089,9,,
13615,1,1,2,18089,9,,
13616,0,1,3,18089,9,,
13617,1,1,2,18089,9,,
13618,4,3,15,18089,9,,
13619,1,5,13,18089,9,,
13620,3,2,2,18089,9,,
13621,1,1,1,18089,9,,
13622,1,1,5,18089,9,,
13623,1,5,7.5,18089,9,,
13624,2,2,8,18089,9,,
13625,2,1,1,18089,9,,
13626,1,1,1,18089,9,,
13627,4,2,8,18089,9,,
13628,2,1,2.5,18089,9,,
13629,1,1,2.5,18089,9,,
13630,2,2,6,18089,9,,
13631,1,4,6,18089,9,,
13632,1,1,5,18089,9,,
13633,6,3,23,18091,10,,
13634,4,4,12,18091,10,,
13635,3,2,4,18091,10,,
13636,3,7,41.5,18091,10,,
13637,2,3,10.5,18091,10,,
13638,2,2,5.5,18091,10,,
13639,2,4,15,18091,10,,
13640,3,2,7,18091,10,,
13641,1,1,1,18091,10,,
13642,2,3,8,18091,10,,
13643,2,2,6,18091,10,,
13644,4,2,5,18091,10,,
13645,3,2,15,18091,10,,
13646,2,3,8.5,18091,10,,
13647,1,1,2.5,18091,10,,
13648,2,3,18.5,18091,10,,
13649,1,2,5,18091,10,,
13650,1,1,2.5,18091,10,,
13651,2,1,0,18091,10,,
13652,3,2,8,18091,10,,
13653,1,2,17.5,18091,10,,
13654,2,2,11.5,18091,10,,
13655,1,1,3,18091,10,,
13656,2,2,10,18091,10,,
13657,2,2,4,18091,10,,
13658,2,2,2,18091,10,,
13659,1,2,4,18091,10,,
13660,1,1,3.5,18091,10,,
13661,1,2,3.5,18091,10,,
13662,1,2,4,18091,10,,
13663,2,2,9,18091,10,,
13664,2,2,7,18091,10,,
13665,3,2,9,18091,10,,
13666,3,3,12,18127,11,,
13667,1,1,4,18127,11,,
13668,3,4,31,18091,10,,
13669,1,1,2,18091,10,,
13670,2,2,11,18127,11,,
13671,3,4,9,18127,11,,
13672,2,4,13.5,18127,11,,
13673,2,3,8,18127,11,,
13674,1,6,21,18127,11,,
13675,1,1,2,18127,11,,
13676,2,1,2,18127,11,,
13677,2,5,12,18127,11,,
13678,2,2,12,18127,11,,
13679,3,3,5,18127,11,,
13680,2,2,4,18127,11,,
13681,5,2,14,18127,11,,
13682,1,1,5.5,18127,11,,
13683,3,3,4.5,18127,11,,
13684,2,2,3.5,18127,11,,
13685,1,1,0,18127,11,,
13686,1,1,6,18127,11,,
13687,1,1,2,18127,11,,
13688,2,2,6,18127,11,,
13689,1,1,5,18091,10,,
13690,2,2,15,18091,10,,
13691,2,2,11,18091,10,,
13692,2,5,22,18089,9,,
13693,2,5,28,18089,9,,
13694,3,3,11.5,18089,9,,
13695,1,1,3,18089,9,,
13696,2,2,7,18089,9,,
13697,3,5,20,18089,9,,
13698,2,2,7,18089,9,,
13699,2,2,13,18089,9,,
13700,2,2,10,18089,9,,
13701,3,4,35.5,18089,9,,
13702,1,1,7,18089,9,,
13703,1,4,3,18089,9,,
13704,1,1,2,18089,9,,
13705,2,2,6,18089,9,,
13706,2,2,9,18089,9,,
13707,4,6,21,18127,11,,
13708,3,3,6,18127,11,,
13709,1,1,2,18127,11,,
13710,2,2,14,18127,11,,
13711,2,4,16,18127,11,,
13712,3,3,5,18127,11,,
13713,1,1,2,18127,11,,
13714,2,2,6.5,18127,11,,
13715,2,4,36,18127,11,,
13716,2,2,7,18127,11,,
13717,1,1,2,18127,11,,
13718,2,3,16.5,18127,11,,
13719,3,2,7,18127,11,,
13720,2,3,19,18127,11,,
13721,2,4,14,18127,11,,
13722,2,3,14.5,18127,11,,
13723,2,2,8.5,18127,11,,
13724,4,1,2,18127,11,,
13725,3,3,12,18127,11,,
13726,2,2,10,18127,11,,
13727,2,2,8,18127,11,,
13728,2,2,4,18127,11,,
13729,2,2,20.5,18127,11,,
13730,1,2,3,18127,11,,
13731,3,2,7,18127,11,,
13732,1,1,2,18127,11,,
13733,1,1,6,18127,11,,
13734,1,6,11,18127,11,,
13735,3,2,20.5,18127,11,,
13736,0,1,2,18127,11,,
13737,1,1,2,18127,11,,
13738,2,3,2,18127,11,,
13739,2,4,2,18127,11,,
13740,2,2,6,18127,11,,
13741,1,1,6,18127,11,,
13742,1,1,1,18127,11,,
13743,1,2,7,18127,11,,
13744,2,2,9,18127,11,,
13745,2,2,14,18127,11,,
13746,3,2,10,18127,11,,
13747,3,5,18,18127,11,,
13748,2,5,12,18127,11,,
13749,2,2,7.5,18127,11,,
13750,2,2,0,18127,11,,
13751,2,2,18,18127,11,,
13752,2,2,3,18127,11,,
13753,2,3,20,18127,11,,
13754,2,3,15,18127,11,,
13755,1,1,6,18127,11,,
13756,2,2,9.5,18127,11,,
13757,2,6,11,18127,11,,
13758,1,2,2,18127,11,,
13759,4,4,16,18127,11,,
13760,1,1,3,18127,11,,
13761,3,2,5.5,18089,9,,
13762,2,1,6,18089,9,,
13763,2,2,7,18089,9,,
13764,2,2,12,18089,9,,
13765,2,2,0,18089,9,,
13766,2,1,2,18089,9,,
13767,3,3,4,18089,9,,
13768,2,2,13,18089,9,,
13769,1,1,1.5,18089,9,,
13770,4,2,10,18089,9,,
13771,2,3,7,18089,9,,
13772,1,1,3,18089,9,,
13773,2,2,9,18089,9,,
13774,3,2,7.5,18089,9,,
13775,1,5,22.5,18089,9,,
13776,1,1,0,18089,9,,
13777,1,1,4,18089,9,,
13778,2,2,11,18089,9,,
13779,2,3,10,18089,9,,
13780,0,2,3,18089,9,,
13781,3,2,5,18089,9,,
13782,1,2,4,18089,9,,
13783,1,4,4,18089,9,,
13784,3,4,6,18089,9,,
13785,2,2,0,18089,9,,
13786,2,6,8,18089,9,,
13787,0,1,2,18089,9,,
13788,2,2,3,18089,9,,
13789,1,2,2,18089,9,,
13790,1,2,3,18089,9,,
13791,0,1,2,18089,9,,
13792,2,2,13,18089,9,,
13793,2,2,6.5,18089,9,,
13794,2,2,4,18089,9,,
13795,1,1,2,18089,9,,
13796,1,2,3,18089,9,,
13797,3,1,3.5,18089,9,,
13798,1,2,19,18089,9,,
13799,1,4,14,18089,9,,
13800,1,1,3.5,18089,9,,
13801,1,1,4.5,18089,9,,
13802,2,2,6,18089,9,,
13803,1,1,0,18089,9,,
13804,3,3,3.5,18089,9,,
13805,2,3,7,18089,9,,
13806,3,2,10,18089,9,,
13807,2,2,2,18089,9,,
13808,2,2,5,18089,9,,
13809,1,1,1,18089,9,,
13810,3,1,5.5,18089,9,,
13811,2,1,2.5,18089,9,,
13812,2,2,9,18089,9,,
13813,4,4,8.5,18089,9,,
13814,2,2,11.5,18127,11,,
13815,6,1,5,18089,9,,
13816,3,5,12,18089,9,,
13817,2,3,20,18089,9,,
13818,2,2,12,18089,9,,
13819,1,1,2,18089,9,,
13820,2,2,2,18089,9,,
13821,2,2,5,18089,9,,
13822,2,2,20.5,18089,9,,
13823,1,4,7,18089,9,,
13824,1,1,2,18089,9,,
13825,4,2,5,18089,9,,
13826,1,2,6,18089,9,,
13827,1,2,4,18089,9,,
13828,2,2,8,18089,9,,
13829,1,1,2,18089,9,,
13830,0,1,0,18089,9,,
13831,1,2,12,18089,9,,
13832,0,1,2,18089,9,,
13833,1,1,2,18091,10,,
13834,2,2,3,18091,10,,
13835,5,2,5,18091,10,,
13836,3,4,10,18091,10,,
13837,4,4,14,18091,10,,
13838,1,1,2,18091,10,,
13839,3,2,15,18089,9,,
13840,2,4,10,18089,9,,
13841,2,3,10,18089,9,,
13842,3,2,7,18089,9,,
13843,1,1,7.5,18089,9,,
13844,2,2,4,18089,9,,
13845,1,2,3,18089,9,,
13846,2,2,5.5,18089,9,,
13847,2,2,11,18089,9,,
13848,1,2,10,18089,9,,
13849,2,2,15,18089,9,,
13850,5,4,11,18089,9,,
13851,1,1,4,18089,9,,
13852,3,4,13,18089,9,,
13853,1,2,6,18089,9,,
13854,1,1,3,18089,9,,
13855,1,2,10,18089,9,,
13856,2,2,7,18089,9,,
13857,2,2,5,18089,9,,
13858,4,3,7,18089,9,,
13859,2,2,2,18089,9,,
13860,1,3,7.5,18089,9,,
13861,1,1,2,18089,9,,
13862,1,1,3,18089,9,,
13863,3,4,8.5,18089,9,,
13864,2,1,5,18089,9,,
13865,2,2,6,18089,9,,
13866,1,1,4,18089,9,,
13867,2,2,12.5,18089,9,,
13868,2,2,6.5,18089,9,,
13869,3,2,11,18089,9,,
13870,2,2,19.5,18089,9,,
13871,1,1,6,18089,9,,
13872,5,6,6,18089,9,,
13873,2,3,12,18089,9,,
13874,3,3,7.5,18089,9,,
13875,2,2,11,18089,9,,
13876,4,6,7.5,18089,9,,
13877,2,2,7.5,18089,9,,
13878,2,2,5,18089,9,,
13879,2,4,25,18089,9,,
13880,2,4,13.5,18089,9,,
13881,2,5,10,18089,9,,
13882,3,3,6,18089,9,,
13883,3,5,25,18089,9,,
13884,2,2,5,18089,9,,
13885,3,3,9.5,18089,9,,
13886,2,2,11,18089,9,,
13887,3,3,25,18089,9,,
13888,3,2,6,18089,9,,
13889,2,2,9,18089,9,,
13890,2,4,17,18089,9,,
13891,4,3,2,18089,9,,
13892,1,1,5,18089,9,,
13893,2,4,4,18089,9,,
13894,2,2,12,18089,9,,
13895,1,2,7,18089,9,,
13896,2,1,0,18089,9,,
13897,2,2,10,18089,9,,
13898,1,1,2,18089,9,,
13899,2,4,10,18089,9,,
13900,3,5,32,18089,9,,
13901,3,3,4,18089,9,,
